1.17	31113	0.099552	-30.022	3.1253e+005
1.18	31089	0.099495	-30.022	3.1247e+005
1.19	31060	0.099571	-30.022	3.1194e+005
1.2	31054	0.099476	-30.022	3.1218e+005
1.21	31023	0.099533	-30.022	3.1169e+005
1.22	30992	0.099461	-30.022	3.1159e+005
1.23	30956	0.099552	-30.022	3.1095e+005
1.24	30939	0.099457	-30.022	3.1108e+005
1.25	30911	0.099562	-30.022	3.1047e+005
1.26	30906	0.099476	-30.022	3.1069e+005
1.27	30891	0.099538	-30.022	3.1035e+005
1.28	30870	0.099480	-30.022	3.1031e+005
1.29	30833	0.099566	-30.022	3.0967e+005
1.3	30716	0.099452	-30.022	3.0885e+005
1.31	30782	0.099566	-30.022	3.0916e+005
1.32	30771	0.099461	-30.022	3.0938e+005
1.345	30734	0.099523	-30.022	3.0881e+005
1.39	30647	0.099506	-30.022	3.0799e+005
1.44	30562	0.099490	-30.022	3.0719e+005
1.495	30456	0.099481	-30.022	3.0615e+005
1.555	30392	0.099507	-30.022	3.0543e+005
1.61	30293	0.099520	-30.022	3.0439e+005
1.67	30192	0.099516	-30.022	3.0339e+005
1.735	30094	0.099499	-30.022	3.0246e+005
1.8	29997	0.099504	-30.022	3.0146e+005
1.87	29850	0.099512	-30.022	2.9997e+005
1.94	29789	0.099510	-30.022	2.9936e+005
2.01	29684	0.099488	-30.022	2.9837e+005
2.085	29602	0.099541	-30.028	2.9738e+005
2.165	29494	0.099511	-30.028	2.9639e+005
2.245	29397	0.099517	-30.028	2.954e+005
2.33	29303	0.099526	-30.028	2.9443e+005
2.42	29199	0.099526	-30.028	2.9338e+005
2.51	29098	0.099512	-30.028	2.924e+005
2.605	28986	0.099508	-30.028	2.9129e+005
2.705	28899	0.099521	-30.028	2.9038e+005
2.81	28801	0.099536	-30.028	2.8936e+005
2.915	28698	0.099531	-30.028	2.8833e+005
3.025	28584	0.099526	-30.028	2.872e+005
3.14	28495	0.099500	-30.033	2.8639e+005
3.255	28396	0.099506	-30.033	2.8537e+005
3.38	28295	0.099505	-30.033	2.8436e+005
3.51	28177	0.099506	-30.033	2.8317e+005
3.645	28072	0.099494	-30.033	2.8215e+005
3.785	27969	0.099498	-30.033	2.811e+005
3.925	27846	0.099497	-30.033	2.7987e+005
4.07	27752	0.099507	-30.039	2.7889e+005
4.225	27640	0.099521	-30.039	2.7773e+005
4.385	27533	0.099517	-30.039	2.7667e+005
4.55	27430	0.099501	-30.039	2.7567e+005
4.725	27313	0.099515	-30.039	2.7446e+005
4.905	27203	0.099509	-30.039	2.7337e+005
5.09	27098	0.099498	-30.042	2.7235e+005
5.285	26979	0.099499	-30.042	2.7115e+005
5.485	26874	0.099487	-30.042	2.7013e+005
5.69	26766	0.099496	-30.042	2.6901e+005
5.905	26650	0.099489	-30.042	2.6787e+005
6.13	26536	0.099508	-30.047	2.6667e+005
6.365	26417	0.099503	-30.047	2.6549e+005
6.605	26309	0.099499	-30.047	2.6442e+005
6.855	26193	0.099502	-30.047	2.6324e+005
7.115	26074	0.099481	-30.052	2.621e+005
7.38	25969	0.099509	-30.052	2.6097e+005
7.66	25852	0.099483	-30.052	2.5986e+005
7.95	25727	0.099486	-30.052	2.586e+005
8.25	25609	0.099492	-30.057	2.5739e+005
8.565	25496	0.099496	-30.057	2.5625e+005
8.89	25380	0.099495	-30.057	2.5508e+005
9.225	25255	0.099491	-30.063	2.5384e+005
9.575	25131	0.099488	-30.063	2.5261e+005
9.94	25000	0.099494	-30.068	2.5128e+005
10.315	24883	0.099495	-30.068	2.5009e+005
10.705	24758	0.099494	-30.068	2.4884e+005
11.11	24637	0.099494	-30.074	2.4763e+005
11.53	24515	0.099481	-30.074	2.4643e+005
11.97	24383	0.099478	-30.081	2.4511e+005
12.425	24258	0.099477	-30.081	2.4386e+005
12.895	24130	0.099481	-30.087	2.4256e+005
13.385	24005	0.099453	-30.087	2.4137e+005
13.89	23872	0.099449	-30.091	2.4005e+005
14.415	23745	0.099466	-30.091	2.3873e+005
14.965	23626	0.099465	-30.096	2.3753e+005
15.53	23508	0.099477	-30.096	2.3632e+005
16.115	23385	0.099493	-30.1	2.3504e+005
16.725	23256	0.099500	-30.1	2.3373e+005
17.36	23130	0.099491	-30.101	2.3248e+005
18.02	22983	0.099498	-30.1	2.3099e+005
18.705	22841	0.099513	-30.1	2.2953e+005
19.415	22711	0.099496	-30.1	2.2826e+005
20.15	22567	0.099494	-30.095	2.2681e+005
20.915	22436	0.099497	-30.094	2.255e+005
21.705	22302	0.099485	-30.091	2.2417e+005
22.525	22170	0.099494	-30.091	2.2282e+005
23.38	22015	0.099483	-30.091	2.213e+005
24.265	21875	0.099487	-30.088	2.1988e+005
25.185	21724	0.099477	-30.089	2.1838e+005
26.14	21581	0.099475	-30.09	2.1695e+005
27.13	21433	0.099474	-30.094	2.1547e+005
28.16	21289	0.099461	-30.098	2.1404e+005
29.225	21170	0.099475	-30.103	2.1282e+005
30.33	21075	0.099517	-30.107	2.1177e+005
31.48	20955	0.099545	-30.101	2.1051e+005
32.675	20818	0.099575	-30.076	2.0907e+005
33.915	20671	0.099580	-30.057	2.0758e+005
35.2	20524	0.099602	-30.04	2.0606e+005
36.535	20369	0.099610	-30.007	2.0449e+005
37.92	20218	0.099609	-29.993	2.0297e+005
39.355	20066	0.099608	-29.98	2.0145e+005
40.845	19909	0.099624	-29.963	1.9984e+005
42.395	19753	0.099639	-29.953	1.9825e+005
44	19590	0.099628	-29.95	1.9664e+005
45.665	19432	0.099593	-29.949	1.9511e+005
47.4	19269	0.099580	-29.956	1.935e+005
49.2	19094	0.099585	-29.962	1.9174e+005
51.06	18926	0.099568	-29.966	1.9008e+005
52.995	18779	0.099570	-29.976	1.886e+005
55.005	18621	0.099583	-29.981	1.8699e+005
57.085	18454	0.099591	-29.981	1.853e+005
59.25	18291	0.099582	-29.984	1.8368e+005
61.5	18118	0.099571	-29.988	1.8196e+005
63.83	17945	0.099555	-29.992	1.8026e+005
66.245	17834	0.099624	-29.989	1.7901e+005
68.755	17704	0.099723	-29.957	1.7753e+005
71.365	17532	0.099755	-29.894	1.7576e+005
74.07	17357	0.099748	-29.846	1.74e+005
76.875	17190	0.099748	-29.817	1.7233e+005
79.79	17009	0.099741	-29.806	1.7053e+005
82.815	16825	0.099729	-29.809	1.6871e+005
85.955	16637	0.099724	-29.82	1.6683e+005
89.21	16446	0.099697	-29.839	1.6496e+005
92.59	16253	0.099677	-29.87	1.6306e+005
96.1	16099	0.099678	-29.888	1.6151e+005
99.74	15955	0.099721	-29.865	1.6e+005
103.52	15775	0.099730	-29.843	1.5818e+005
107.44	15576	0.099716	-29.841	1.562e+005
111.52	15374	0.099671	-29.864	1.5425e+005
115.74	15172	0.099624	-29.901	1.523e+005
120.13	15000	0.099587	-29.941	1.5062e+005
124.68	14798	0.099573	-29.969	1.4861e+005
129.41	14609	0.099542	-30.006	1.4676e+005
134.32	14416	0.099526	-30.043	1.4484e+005
139.4	14223	0.099494	-30.084	1.4295e+005
144.69	14044	0.099486	-30.115	1.4116e+005
150.18	13854	0.099463	-30.15	1.3929e+005
155.86	13664	0.099435	-30.184	1.3742e+005
161.77	13513	0.099462	-30.174	1.3586e+005
167.9	13336	0.099466	-30.167	1.3407e+005
174.27	13152	0.099454	-30.188	1.3225e+005
180.88	13026	0.099484	-30.157	1.3093e+005
187.73	12851	0.099485	-30.138	1.2917e+005
194.85	12715	0.099523	-30.086	1.2776e+005
202.23	12555	0.099562	-30.022	1.261e+005
209.89	12352	0.099548	-30.028	1.2408e+005
217.85	12201	0.099595	-29.993	1.225e+005
226.11	12013	0.099612	-29.958	1.206e+005
234.68	11853	0.099649	-29.921	1.1895e+005
243.57	11694	0.099741	-29.817	1.1724e+005
252.8	11477	0.099706	-29.848	1.151e+005
262.38	11259	0.099654	-29.899	1.1298e+005
272.33	11045	0.099611	-29.942	1.1088e+005
282.65	10879	0.099663	-29.891	1.0916e+005
293.36	10645	0.099597	-29.949	1.0688e+005
304.48	10450	0.099575	-29.96	1.0495e+005
316.02	10248	0.099556	-30.003	1.0294e+005
328.01	10066	0.099561	-30.008	1.0111e+005
340.43	9844.3	0.099521	-30.077	98916
353.34	9648.1	0.099501	-30.093	96965
366.73	9451	0.099507	-30.099	94979
380.63	9291.4	0.099556	-30.024	93328
395.06	9184.8	0.099708	-29.805	92117
410.03	9107.6	0.099966	-29.634	91107
425.57	8878.5	0.100010	-29.611	88778
441.7	8649.5	0.100040	-29.678	86462
458.44	8322.5	0.099825	-29.887	83371
475.82	8044.7	0.099574	-30.149	80790
493.86	7817	0.099498	-30.227	78565
512.58	7597	0.099434	-30.319	76402
532	7469	0.099506	-30.134	75061
562.43	7308.2	0.099580	-30.056	73391
583.76	7112.2	0.099640	-30.044	71379
605.88	6883.2	0.099565	-30.065	69133
628.84	6762	0.099752	-29.896	67788
652.67	6533.8	0.099709	-29.856	65529
677.41	6294.3	0.099704	-29.966	63130
703.09	6034.7	0.099525	-30.128	60635
729.74	5854.5	0.099502	-30.109	58838
757.4	5718.6	0.099605	-29.98	57412
786.1	5563.5	0.099764	-29.827	55767
815.9	5285.4	0.099640	-30.004	53045
846.82	5045.5	0.099475	-30.176	50721
878.92	4933	0.099543	-30.008	49557
912.23	4756.2	0.099585	-30.015	47760
946.82	4596.7	0.099645	-29.833	46130
982.7	4385.2	0.099632	-29.946	44015
1019.9	4168.2	0.099505	-30.048	41890
1058.6	4041.8	0.099574	-29.991	40591
1098.7	3827.2	0.099618	-29.976	38418
1140.4	3608.2	0.099500	-30.03	36263
1183.6	3493.9	0.099690	-29.888	35048
1228.5	3267.4	0.099605	-30.034	32804
1275	3073.6	0.099468	-30.194	30901
1323.3	2982.2	0.099660	-29.896	29924
1373.5	2792.1	0.099663	-29.964	28015
1425.6	2630.4	0.099533	-30.048	26428
1479.6	2485.3	0.099539	-30.046	24968
1535.7	2360.2	0.099558	-30.029	23706
1593.9	2204.4	0.099572	-29.988	22139
1654.3	2074.5	0.099541	-30.038	20840
1717	1952.1	0.099558	-30.011	19607
1782.1	1852.5	0.099654	-29.913	18589
1849.6	1707.2	0.099534	-30.046	17152
1919.7	1577.9	0.099651	-29.964	15834
1992.5	1522.9	0.099569	-30.083	15295
2068	1448.1	0.099561	-30.037	14545
2146.4	1349.5	0.099712	-29.922	13534
2227.8	1237.7	0.099765	-29.889	12406
2312.2	1050.8	0.099504	-30.172	10560
2399.8	1019.1	0.099607	-29.949	10232
2490.8	885.72	0.099521	-30.085	8899.9
2585.2	959.8	0.099783	-29.642	9618.9
2683.2	776.74	0.099516	-30.25	7805.2
2784.9	865.35	0.099935	-29.796	8659.2
2890.4	593.45	0.099473	-30.23	5965.9
3000	489.17	0.099554	-30.043	4913.6
3000.1	495.63	0.099471	-30.043	4982.6
3000.2	498.95	0.099495	-30.045	5014.9
3000.3	483.5	0.099476	-30.045	4860.5
3000.4	482.8	0.099528	-30.045	4850.8
3000.5	479.66	0.099471	-30.045	4822.1
3000.6	476.24	0.099514	-30.045	4785.7
3000.7	474.46	0.099519	-30.045	4767.6
3000.8	502.6	0.099528	-30.045	5049.9
3000.9	491.93	0.099543	-30.045	4941.9
3001	483.45	0.099523	-30.045	4857.7
3001.1	490.57	0.099566	-30.045	4927.1
3001.2	500.08	0.099533	-30.051	5024.2
3001.3	496.8	0.099562	-30.051	4989.9
3001.4	506.2	0.099507	-30.051	5087.1
3001.5	492.07	0.099499	-30.051	4945.5
3001.6	510.43	0.099505	-30.051	5129.6
3001.7	479.16	0.099508	-30.051	4815.2
3001.8	491.91	0.099524	-30.051	4942.6
3001.9	491.74	0.099502	-30.051	4942
3002	496.42	0.099519	-30.051	4988.1
3002.1	481.12	0.099528	-30.058	4834
3002.2	492.28	0.099537	-30.058	4945.8
3002.3	483.83	0.09953	-30.058	4861.1
3002.4	481.23	0.099517	-30.058	4835.7
3002.5	489.71	0.099523	-30.058	4920.5
3002.6	481.5	0.099521	-30.058	4838.2
3002.7	478.01	0.099525	-30.058	4802.9
3002.8	473.66	0.099517	-30.058	4759.5
3002.9	475.91	0.099529	-30.058	4781.6
3003	480.12	0.099523	-30.058	4824.2
3003.1	481.91	0.099507	-30.065	4842.9
3003.3	478.57	0.099496	-30.065	4810
3003.4	494.84	0.099507	-30.065	4972.9
3003.5	477.93	0.099484	-30.065	4804
3003.6	480.71	0.099495	-30.065	4831.5
3003.8	479.07	0.099488	-30.065	4815.4
3003.9	481.88	0.099487	-30.065	4843.7
3004.1	481.91	0.099501	-30.067	4843.2
3004.2	489.85	0.099495	-30.067	4923.4
3004.4	490.69	0.099496	-30.067	4931.8
3004.6	485.15	0.099505	-30.067	4875.6
3004.7	480.05	0.099512	-30.067	4824
3004.9	480.79	0.099508	-30.067	4831.7
3005.1	476.75	0.099496	-30.076	4791.7
3005.3	482.66	0.099484	-30.076	4851.6
3005.5	474.66	0.099485	-30.076	4771.2
3005.7	481.4	0.099483	-30.076	4839
3005.9	497.9	0.099490	-30.076	5004.5
3006.1	480.92	0.099512	-30.083	4832.8
3006.4	486.62	0.099516	-30.083	4889.8
3006.6	474.76	0.099502	-30.083	4771.4
3006.9	471.22	0.099497	-30.083	4736
3007.1	483.93	0.099497	-30.09	4863.8
3007.4	486.41	0.099500	-30.09	4888.6
3007.7	489.1	0.099504	-30.09	4915.4
3007.9	491.4	0.099514	-30.09	4938
3008.3	498.1	0.099529	-30.098	5004.6
3008.6	495.39	0.099540	-30.098	4976.8
3008.9	498.43	0.099544	-30.098	5007.1
3009.2	501.96	0.099528	-30.1	5043.4
3009.6	505.87	0.099536	-30.1	5082.3
3009.9	503.92	0.099541	-30.1	5062.4
3010.3	498.72	0.099532	-30.1	5010.6
3010.7	498.76	0.099547	-30.1	5010.3
3011.1	511.42	0.099532	-30.097	5138.3
3011.5	506.53	0.099538	-30.097	5088.8
3012	514.73	0.099552	-30.091	5170.4
3012.4	516.95	0.099554	-30.091	5192.6
3012.9	510.5	0.099554	-30.085	5127.9
3013.4	516.33	0.099534	-30.085	5187.4
3013.9	511.69	0.099539	-30.082	5140.6
3014.4	508.32	0.099563	-30.082	5105.5
3015	503.39	0.099561	-30.077	5056.1
3015.5	499.77	0.099541	-30.077	5020.8
3016.1	496.4	0.099543	-30.074	4986.8
3016.7	500.62	0.099544	-30.074	5029.1
3017.4	497.18	0.099539	-30.071	4994.8
3018	492.77	0.099535	-30.069	4950.7
3018.7	495.25	0.099539	-30.069	4975.4
3019.4	500.82	0.099524	-30.07	5032.1
3020.1	487.93	0.099538	-30.072	4901.9
3020.9	482.04	0.099534	-30.074	4843
3021.7	477.11	0.099513	-30.078	4794.4
3022.5	481.5	0.099511	-30.078	4838.7
3023.4	476.45	0.099502	-30.084	4788.4
3024.3	484.63	0.09952	-30.091	4869.7
3025.2	503.57	0.099541	-30.095	5059
3026.1	516.97	0.099571	-30.094	5192
3027.1	526.25	0.099601	-30.085	5283.6
3028.2	519.5	0.099619	-30.074	5214.9
3029.2	538.37	0.099608	-30.06	5404.9
3030.3	538.43	0.099623	-30.045	5404.6
3031.5	535.01	0.099606	-30.029	5371.3
3032.7	534.42	0.09963	-30.008	5364.1
3033.9	531.09	0.099619	-29.999	5331.3
3035.2	530.32	0.099636	-29.99	5322.6
3036.5	529.6	0.099629	-29.981	5315.8
3037.9	526.67	0.099618	-29.976	5286.9
3039.4	515.11	0.099591	-29.975	5172.3
3040.8	515.73	0.099586	-29.977	5178.7
3042.4	500.19	0.099564	-29.981	5023.8
3044	509.16	0.099571	-29.983	5113.5
3045.7	498.07	0.099566	-29.993	5002.4
3047.4	488.2	0.099558	-30.005	4903.6
3049.2	497.43	0.099577	-30.011	4995.4
3051.1	510.47	0.099594	-30.01	5125.5
3053	517.82	0.099612	-30.005	5198.3
3055	508.71	0.099607	-29.996	5107.1
3057.1	507.73	0.099602	-29.99	5097.6
3059.3	497.19	0.099575	-29.99	4993.2
3061.5	478.82	0.099557	-29.997	4809.4
3063.8	483.59	0.09957	-30.008	4856.8
3066.2	511.24	0.09964	-30	5130.9
3068.8	529.82	0.09966	-29.981	5316.3
3071.4	525.8	0.099664	-29.949	5275.8
3074.1	519.03	0.099659	-29.931	5208.1
3076.9	512.53	0.099645	-29.925	5143.6
3079.8	498.35	0.099637	-29.928	5001.6
3082.8	489.13	0.099605	-29.938	4910.7
3086	475.69	0.099575	-29.958	4777.2
3089.2	467.67	0.099555	-29.978	4697.6
3092.6	493.09	0.099609	-29.976	4950.2
3096.1	499.84	0.099648	-29.957	5016
3099.7	492.97	0.099623	-29.946	4948.3
3103.5	475.07	0.099573	-29.959	4771
3107.4	462.59	0.099552	-29.993	4646.7
3111.5	490.47	0.099602	-29.992	4924.3
3115.7	493.37	0.099634	-29.967	4951.8
3120.1	486.4	0.099628	-29.957	4882.2
3124.7	468.46	0.099601	-29.968	4703.3
3129.4	451.07	0.099546	-29.997	4531.3
3134.3	454.54	0.099539	-30.026	4566.5
3139.4	441.54	0.099525	-30.048	4436.5
3144.7	453.56	0.099548	-30.059	4556.2
3150.2	496.71	0.09962	-29.985	4986.1
3155.9	486.17	0.099621	-29.945	4880.2
3161.8	460.6	0.099601	-29.956	4624.4
3167.9	449.5	0.09958	-29.997	4513.9
3174.3	463.58	0.099622	-29.975	4653.4
3180.9	442.08	0.099594	-29.985	4438.9
3187.7	446.18	0.099574	-29.999	4480.9
3194.8	450.6	0.099591	-29.991	4524.5
3202.2	428.81	0.099553	-30.019	4307.3
3209.9	414.77	0.099538	-30.057	4166.9
3217.8	415.57	0.099537	-30.055	4175.1
3226.1	408.07	0.099525	-30.076	4100.2
3234.7	412.03	0.099549	-30.053	4138.9
3243.6	391.42	0.099519	-30.099	3933.1
3252.8	401.16	0.099545	-30.064	4030
3262.4	388.78	0.099536	-30.074	3905.9
3272.3	410.27	0.099555	-30.036	4121
3282.6	392.41	0.099532	-30.06	3942.6
3293.4	382.5	0.099524	-30.074	3843.3
3304.5	435.92	0.099521	-30.071	4380.2
3316	492.05	0.099596	-29.968	4940.5
3328	469.95	0.099597	-29.975	4718.6
3340.4	474.78	0.099641	-29.93	4764.9
3353.3	445.59	0.099596	-29.966	4473.9
3366.7	447.51	0.099615	-29.934	4492.4
3380.6	408.44	0.099545	-30.015	4103
3395.1	447.62	0.099675	-29.868	4490.8
3410	421.07	0.099626	-29.917	4226.5
3425.6	417.37	0.099643	-29.942	4188.7
3441.7	420.29	0.099632	-29.942	4218.4
3458.4	360.99	0.099537	-30.031	3626.7
3475.8	343.43	0.099499	-30.089	3451.6
3493.9	335.73	0.099504	-30.088	3374.1
3512.6	377.5	0.099598	-29.904	3790.2
3532	391.18	0.099712	-29.913	3923.1
3562.4	373.82	0.099688	-29.895	3749.9
3583.8	336.86	0.09965	-30.001	3380.4
3605.9	307.85	0.099555	-30.073	3092.2
3628.8	289.06	0.09948	-30.172	2905.7
3652.7	295.11	0.099492	-30.138	2966.2
3677.4	309.47	0.099525	-30.096	3109.4
3703.1	341.69	0.09961	-29.943	3430.2
3729.7	348.98	0.099668	-29.881	3501.4
3757.4	289.23	0.099584	-30.016	2904.4
3786.1	267.54	0.099526	-30.059	2688.1
3815.9	330.01	0.099673	-29.806	3311
3846.8	317.24	0.099748	-29.865	3180.4
3878.9	241.45	0.099612	-30.02	2423.9
3912.2	240.02	0.099545	-30.108	2411.2
3946.8	280.41	0.099639	-29.945	2814.3
3982.7	359.95	0.099788	-29.723	3607.1
4019.9	346.24	0.099867	-29.843	3467
4058.6	190.6	0.099487	-30.215	1915.8
4098.7	248.37	0.099515	-30.126	2495.9
4140.4	300.51	0.099703	-29.881	3014
4183.6	365.38	0.099978	-29.74	3654.6
4228.5	109.26	0.099609	-30.038	1096.9
